,stop_id,entry/update time,date_time,duration,call_for_service,location,intersection,PID,race,perceivedDisability,limited_english,age,gender,lgbt,genderNonconforming,evidence_found,actions_taken,personSearchGiven,propertySearchGiven,basis_for_search,basisForSearchExplanation,reason_for_stop,reasonForStopDetail,reasonForStopExplanation,result,entryUpdateTime,Type,speed
158,2365,8/4/2021 13:49,2021-08-04 13:47:00,3,FALSE,Foothill,Arboretum,1,Hispanic/Latino(a),,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55 in a 45,Warning (verbal or written); Warning (verbal or written),2021-08-04 13:47:00,1,
159,2383,8/9/2021 11:00,2021-08-09 10:17:00,8,FALSE,El Monte,Milverton,1,Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Right turn on red; 3 red arrows 3 no right on red signs,Citation for infraction,2021-08-09 10:17:00,3,
160,2400,8/10/2021 21:53,2021-08-10 21:51:00,5,FALSE,Foothill,Page Mill,1,White,,FALSE,65,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,64 in 45,Warning (verbal or written),2021-08-10 21:51:00,1,
161,2409,8/11/2021 10:04,2021-08-11 9:55:00,8,FALSE,El Monte,University,1,Middle Eastern or South Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Right turn on red; 3 red arrows 3 no right on red signs (second offense),Citation for infraction,2021-08-11 9:55:00,3,
162,2414,8/11/2021 11:05,2021-08-11 10:40:00,10,FALSE,University,El Monte,1,White,,FALSE,80,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Right turn on red; 3 red arrows 3 no right on red signs,Citation for infraction,2021-08-11 10:40:00,3,
163,2418,8/11/2021 13:39,2021-08-11 12:33:00,8,FALSE,N. Gordon,Almond,1,White,,FALSE,16,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,U-turn in residential district within 200 feet of an oncoming vehicle,Citation for infraction,2021-08-11 12:33:00,3,
164,2432,8/13/2021 22:47,2021-08-13 22:46:00,4,FALSE,foothill,edith,1,White,,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,70/45,Warning (verbal or written),2021-08-13 22:46:00,1,
165,2435,8/15/2021 0:02,2021-08-15 0:01:00,5,FALSE,san antonnio rd,first st,1,White,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55/45,Warning (verbal or written),2021-08-15 0:01:00,1,
166,2440,8/17/2021 12:38,2021-08-17 8:20:00,10,FALSE,Truman Ave,Pinehurst Dr.,1,Asian,,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver driving along shoulder of Truman Ave while peds and bikes are going to school. Cars stopped along Truman Ave awaiting drop off at Mountain View High School. Second vehicle flagged over during this contact. Total video 20 minutes,Citation for infraction,2021-08-17 8:20:00,3,
167,2459,8/19/2021 11:36,2021-08-19 7:09:00,3,FALSE,Foothill,Homestead,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Right turn on red from 280 onto foothill,Warning (verbal or written),2021-08-19 7:09:00,3,
168,2467,8/19/2021 23:51,2021-08-19 23:50:00,6,FALSE,fh,el monte,1,Hispanic/Latino(a),,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60/35,Warning (verbal or written),2021-08-19 23:50:00,1,
169,2468,8/20/2021 9:54,2021-08-20 8:25:00,10,FALSE,Almond Ave,Valencia,1,White,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed driver make a u-turn on almond Ave in violation of 22103 VC. Driver stopped, identified and warned for violation.",Warning (verbal or written),2021-08-20 8:25:00,3,
170,2481,8/23/2021 9:47,2021-08-23 9:37:00,8,FALSE,El Monte,University,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Right turn on red; 3 red arrows 3 no right on red signs,Citation for infraction,2021-08-23 9:37:00,3,
171,2506,8/25/2021 17:44,2021-08-25 8:38:00,10,FALSE,Truman,Elmhurst,1,White,,FALSE,52,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed driver make a u-turn in a residential area on Truman Ave within 200’ of an approaching car (visual 50’). Driver stopped, cited and released",Citation for infraction,2021-08-25 8:38:00,3,
172,2510,8/26/2021 8:35,2021-08-26 8:25:00,3,FALSE,Berry,Golden,1,White,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Passing within 100’ of intersection,Warning (verbal or written),2021-08-26 8:25:00,3,
173,2526,8/30/2021 9:02,2021-08-30 8:55:00,5,FALSE,El Monte,University,1,Asian,Speech impairment or limited use of language,TRUE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Right turn on red arrow; 3 red arrows, 3 no right on red signs",Warning (verbal or written),2021-08-30 8:55:00,3,
174,2529,8/30/2021 9:45,2021-08-30 9:30:00,11,FALSE,El Monte,University,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Right turn on red arrow; 3 red arrows illuminated; 3 no right on red signs,Citation for infraction,2021-08-30 9:30:00,3,
175,2532,8/30/2021 11:59,2021-08-30 11:45:00,11,FALSE,Almond,Solana,1,White,,FALSE,18,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Unsafe passing on left w/ in 100’ of intersection,Citation for infraction,2021-08-30 11:45:00,3,
176,2540,8/31/2021 6:53,2021-08-31 6:50:00,2,FALSE,El camino,Jordan,1,Hispanic/Latino(a),,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50 in a 35,No Action,2021-08-31 6:50:00,1,
177,2553,9/1/2021 21:46,2021-09-01 21:45:00,5,FALSE,foothill,magdalena,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66/45,Warning (verbal or written),2021-09-01 21:45:00,1,
178,2555,9/2/2021 9:30,2021-09-02 8:15:00,11,FALSE,Homestead rd,Fallen Leaf Ln,1,White,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver following too close (approx 1 sec) distance between violator car and car in front. Stopped driver. Identified and cited.,Citation for infraction,2021-09-02 8:15:00,3,
179,2579,9/7/2021 19:04,2021-09-07 19:02:00,10,FALSE,foothill,edith,1,White,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,72/45,Citation for infraction,2021-09-07 19:02:00,1,
180,2583,9/7/2021 19:29,2021-09-07 19:23:00,10,FALSE,foothill,old oak ct,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63/45,Citation for infraction,2021-09-07 19:23:00,1,
181,2585,9/7/2021 21:08,2021-09-07 21:06:00,10,FALSE,foothill,san antonio,1,White,,FALSE,17,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,64/45,Warning (verbal or written),2021-09-07 21:06:00,1,
182,2586,9/7/2021 21:16,2021-09-07 21:14:00,5,FALSE,covington,fremont,1,Hispanic/Latino(a),,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45/35,Warning (verbal or written),2021-09-07 21:14:00,1,
183,2594,9/8/2021 11:43,2021-09-08 11:41:00,10,FALSE,grant road,oak ave,1,Middle Eastern or South Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 in a 25 in front of school,Citation for infraction,2021-09-08 11:41:00,1,
184,2602,9/9/2021 14:42,2021-09-09 14:40:00,10,FALSE,Covington ave,Golden,1,Asian,,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Drove through stop sign 20moh,Citation for infraction,2021-09-09 14:40:00,3,
185,2614,9/10/2021 18:56,2021-09-10 18:53:00,10,FALSE,foothill expwy,magdalena,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,69/45,Citation for infraction,2021-09-10 18:53:00,1,
186,2615,9/10/2021 19:12,2021-09-10 19:11:00,10,FALSE,foothill expwy,magdalena,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62/45,Citation for infraction,2021-09-10 19:11:00,1,
187,2616,9/10/2021 21:18,2021-09-10 21:16:00,10,FALSE,san antonio,loucks,1,Pacific Islander,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55/35,Warning (verbal or written),2021-09-10 21:16:00,1,
188,2617,9/10/2021 21:39,2021-09-10 21:38:00,10,FALSE,foothill expwy,magdalena,1,Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,67/45,Citation for infraction,2021-09-10 21:38:00,1,
189,2618,9/10/2021 22:20,2021-09-10 22:19:00,5,FALSE,foothill,magdalena,1,Middle Eastern or South Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66/45,Warning (verbal or written),2021-09-10 22:19:00,1,
190,2619,9/10/2021 22:37,2021-09-10 22:34:00,10,FALSE,foothill expwy,magdalena,1,Pacific Islander,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,74/45,Citation for infraction,2021-09-10 22:34:00,1,
191,2646,9/17/2021 8:47,2021-09-17 7:13:00,5,FALSE,springer ave,berry ave,1,Middle Eastern or South Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,59 in a 45,Warning (verbal or written),2021-09-17 7:13:00,1,
192,2661,9/20/2021 19:33,2021-09-20 19:31:00,10,FALSE,foothill,magdalena,1,Black/African American,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,73/45,Warning (verbal or written),2021-09-20 19:31:00,1,
193,2697,9/26/2021 19:08,2021-09-26 19:06:00,10,FALSE,foothill expwy,magdalena,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,90/45,Citation for infraction,2021-09-26 19:06:00,1,
194,2735,10/3/2021 16:02,2021-10-03 15:38:00,13,FALSE,El Monte,University,1,Asian,Speech impairment or limited use of language,TRUE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Right turn on red; 3 red arrows 3 no right on red signs,Citation for infraction,2021-10-03 15:38:00,3,
195,2750,10/5/2021 13:21,2021-10-05 13:16:00,2,FALSE,El Monte,University,1,White,,FALSE,75,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Right turn on red; 3 red arrows 3 no right on red signs,Warning (verbal or written),2021-10-05 13:16:00,3,
196,2757,10/6/2021 16:43,2021-10-06 14:48:00,90,FALSE,Springer,Covington,1,Hispanic/Latino(a),,FALSE,45,Male,No,FALSE,,Field sobriety test conducted,,,,,Traffic Violation,Moving Violation,3 vehicle non-injury collision.  Subject was the at fault party for rear ending a vehicle after he fell asleep while driving.,Citation for infraction; In-field cite and release,2021-10-06 14:48:00,3,
197,2758,10/6/2021 19:31,2021-10-06 19:29:00,10,FALSE,El Camino real,San Antonio,1,Hispanic/Latino(a),,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 in a 35,Citation for infraction,2021-10-06 19:29:00,1,
198,2766,10/8/2021 0:44,2021-10-07 17:50:00,10,FALSE,San Antonio,Pepper,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50 in a 35,Citation for infraction,2021-10-07 17:50:00,1,
199,2844,10/26/2021 22:38,2021-10-26 22:37:00,11,FALSE,Hawthorne,El Monte,1,White,,FALSE,16,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40 in a 25,Citation for infraction,2021-10-26 22:37:00,1,
200,2848,10/27/2021 8:43,2021-10-27 8:32:00,10,FALSE,Berry Ave,Alvina Ct,1,Asian,,FALSE,17,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed driver drive to left of vehicles within 100’ of intersection into oncoming traffic (bikes and vehicles) stopped, identified, cited and released.",Citation for infraction,2021-10-27 8:32:00,3,
201,2873,11/4/2021 7:59,2021-11-04 6:16:00,2,FALSE,homestead rd,fallen leaf ln,1,Hispanic/Latino(a),,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 in a 25,Warning (verbal or written),2021-11-04 6:16:00,1,
202,2876,11/4/2021 21:30,2021-11-04 21:25:00,2,FALSE,El Camino real,Rengstorff Ave,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Speeding 55 in a 35,Warning (verbal or written),2021-11-04 21:25:00,1,
203,2882,11/5/2021 0:21,2021-11-04 22:34:00,3,FALSE,Foothill,Grant,1,Asian,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55 in a 45,Warning (verbal or written),2021-11-04 22:34:00,1,
204,2913,11/10/2021 8:38,2021-11-10 8:15:00,10,FALSE,Berry Ave,Alvina ct,1,Hispanic/Latino(a),,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Pass on left 100 ft intersection,Citation for infraction,2021-11-10 8:15:00,3,
205,2921,11/12/2021 12:48,2021-11-12 12:47:00,5,FALSE,springer ave,berry ave,1,Hispanic/Latino(a),,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 in a 30,Warning (verbal or written),2021-11-12 12:47:00,1,
206,2940,11/16/2021 3:03,2021-11-16 3:01:00,10,FALSE,alvarado,vera cruz,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50/35,Warning (verbal or written),2021-11-16 3:01:00,1,
207,2962,11/17/2021 8:51,2021-11-17 8:30:00,12,FALSE,Berry Ave,Alvina Ct,1,White,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver make U-turn in front of school. Inching vehicle within 200’. School traffic heavy for 0830 start. Driver identified verbally with CA license. Cited and released.,Citation for infraction,2021-11-17 8:30:00,3,
208,2970,11/18/2021 8:42,2021-11-18 8:28:00,10,FALSE,Berry Ave,Alvina Ct,1,White,,FALSE,70,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed vehicle drive to left of stopped cars to pass within 100’ of intersection with Alvina Ct. driver identified by CA license. Cited and released,Citation for infraction,2021-11-18 8:28:00,3,
209,2975,11/18/2021 14:30,2021-10-28 8:40:00,20,FALSE,Berry Ave,Alvina Ct,1,Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed vehicle drive to left of stopped vehicles within 100’ of intersection. Driver identified. Cited and released after educational talk,Citation for infraction,2021-10-28 8:40:00,3,
210,2989,11/22/2021 23:14,2021-11-22 18:13:00,15,FALSE,El Camino real,Distel,1,Middle Eastern or South Asian,,FALSE,18,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 in a 35,Citation for infraction,2021-11-22 18:13:00,1,
211,2990,11/23/2021 7:57,2021-11-23 6:28:00,5,FALSE,EL CAMINO REAL,MONROE DR,1,Asian,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,0 MPH IN A 35 MPH,Warning (verbal or written),2021-11-23 6:28:00,2,"0, 35"
212,2992,11/23/2021 10:16,2021-11-23 10:15:00,5,FALSE,EL CAMINO REAL,SAN ANTONIO RD,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 IN A 35,Warning (verbal or written); Warning (verbal or written),2021-11-23 10:15:00,1,
213,3000,11/27/2021 1:47,2021-11-27 1:45:00,3,FALSE,Los altos,Edith,1,Hispanic/Latino(a),,FALSE,18,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40 in a 25,Warning (verbal or written),2021-11-27 1:45:00,1,
214,3026,12/6/2021 16:25,2021-12-06 16:23:00,9,FALSE,san antonio,almond,1,Asian,,TRUE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,unsafe speed 50+ sar and exp reg,Citation for infraction; Citation for infraction,2021-12-06 16:23:00,2,"50, 35"
215,3057,12/11/2021 17:32,2021-12-11 17:21:00,5,FALSE,foothill expy,vineyard dr,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,70 in a 45,Warning (verbal or written),2021-12-11 17:21:00,1,
216,3072,12/17/2021 9:18,2021-12-17 8:18:00,12,FALSE,Los Altos Ave,Portals Ave,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed (visual 35 going away) radar confirmed 40 in front of school. Stopped and identified by CA license. Cited and released,Citation for infraction,2021-12-17 8:18:00,2,"40, 25"
217,3073,12/17/2021 9:21,2021-12-17 8:50:00,12,FALSE,San Antonio Rd,Alma Ct,1,Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed driver make u-turn in residential area in front of school over double yellow lines. Stopped vehicle after catching up, at San Antonio Rd. Identified by CA license. Warned for 22103. CA license need address update. Cited 14600(a) vc",Citation for infraction,2021-12-17 8:50:00,3,
218,3080,12/20/2021 13:31,2021-12-20 13:29:00,10,FALSE,foothill expy,el monte ave,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 in a 45,Warning (verbal or written),2021-12-20 13:29:00,1,
219,3091,12/27/2021 14:29,2021-12-27 14:28:00,5,FALSE,miramonte,covington,1,Hispanic/Latino(a),,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,unsafe spped 40 in 25,Warning (verbal or written),2021-12-27 14:28:00,1,
220,3092,12/27/2021 20:18,2021-12-27 20:16:00,5,FALSE,a st,fremont ave,1,Middle Eastern or South Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45/25,Warning (verbal or written),2021-12-27 20:16:00,1,
221,3117,,2022-01-04 7:07:00,5,FALSE,cuesta,walnut,1,Asian,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 on springer,Warning (verbal or written),2022-01-04 7:07:00,2,"45, 30"
222,3130,,2022-01-12 13:58:00,5,FALSE,Foothill Expressway,Springer,1,Pacific Islander,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Reg expired 10/2021,Warning (verbal or written),2022-01-12 13:58:00,3,
223,3141,,2022-01-19 7:55:00,5,FALSE,Foothill,Loyola,1,Asian,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Speeding 60 in a 45,Warning (verbal or written),2022-01-19 7:55:00,1,
224,3154,,2022-01-22 15:11:00,5,FALSE,cuesta dr,grant rd,1,Asian,,FALSE,55,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 in a 25,Warning (verbal or written),2022-01-22 15:11:00,1,
225,3182,,2022-02-03 9:48:00,8,FALSE,San Antonio rd,Alma,1,White,,FALSE,17,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,51 in 35 zone,Citation for infraction,2022-02-03 9:48:00,1,
226,3199,,2022-02-08 9:40:00,12,FALSE,San Antonio Rd,Alvarado,1,Asian,,FALSE,70,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high rate of speed 60 north on San Antonio Rd. Lidar confirmed 62. Brent confirmed 61 on radar. Driver stopped and identified. Cited and released,Citation for infraction,2022-02-08 9:40:00,2,"62, 35"
227,3227,,2022-02-11 8:10:00,8,FALSE,San Antonio rd,Edith Ave,1,Hispanic/Latino(a),,TRUE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Driver made unsafe turn in front of motorcycle officers at 1 N. San Antonio Rd. Driver stopped. Driver no license. Passenger licensed. Parties switched. Warned and released,Warning (verbal or written),2022-02-11 8:10:00,3,
228,3290,,2022-02-20 22:16:00,10,FALSE,EL MONTE,UNIVERSITY,1,Hispanic/Latino(a),,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,WAS SEEN SPEEDING IN EXCESS OF 50 MPH AND WAS PACED AND CITED FOR 45 IN A 30.,Citation for infraction,2022-02-20 22:16:00,2,"50,30"
229,3328,,2022-02-28 21:55:00,10,FALSE,FOOTHILL,ST JOSEPH,1,Pacific Islander,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,DRIVER WAS GOING 25 IN A 45 MPH ON FOOTHILL EXPRESSWAY.,Warning (verbal or written),2022-02-28 21:55:00,1,
230,3334,,2022-03-01 9:20:00,10,FALSE,San Antonio Rd,Alvarado,1,White,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver north on San Antonio Rd. Visual speed 50. Lidar confirmed 51. Driver stopped and identified. Cited and released,Citation for infraction,2022-03-01 9:20:00,2,"51, 35"
231,3379,,2022-03-07 20:10:00,15,FALSE,FOOTHILL EXPRESSWAY,MAGDALENA,1,Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT WAS SPEEDING IN EXCESS OF 65 MPH IN A 45 WAS CITED FOR 60 MPH IN A 45.,Citation for infraction,2022-03-07 20:10:00,2,"65, 45"
232,3384,,2022-03-09 8:40:00,5,FALSE,Miramonte ave,Eastwood dr,1,Middle Eastern or South Asian,,FALSE,48,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Rt turn against regulatory sign says no rt turn between 7am to 10am,Citation for infraction,2022-03-09 8:40:00,3,
233,3385,,2022-03-09 8:43:00,5,FALSE,Miramonte ave,Eastwood dr,1,Hispanic/Latino(a),,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Rt turn against no rt turn 7am to 10am,Citation for infraction,2022-03-09 8:43:00,3,
234,3395,,2022-03-11 8:30:00,22,FALSE,Berry Ave,Alvina Ct,1,Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver pass vehicle to the left within 100� of intersection. Stopped and identified by license. Cited and released.,Citation for infraction,2022-03-11 8:30:00,3,
235,3396,,2022-03-11 8:31:00,22,FALSE,Berry Ave,Alvina Ct,1,Middle Eastern or South Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed vehicle pass stopped vehicles to the left within 100� of intersection. Driver stopped. Cited and released,Citation for infraction,2022-03-11 8:31:00,3,
236,4438,,2022-03-21 14:04:00,15,FALSE,LOS ALTOS AVE,YERBA SANTA,1,Asian,,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,DRIVER WAS TRAVELING 41 MPH IN  A 25 MPH RESIDENTIAL ZONE,Citation for infraction,2022-03-21 14:04:00,1,
237,4468,,2022-03-25 8:30:00,8,FALSE,Miramonte dr,Eastwood,1,Middle Eastern or South Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Rt turn on posted no rt turn 7am to 10am,Citation for infraction,2022-03-25 8:30:00,3,
238,4471,,2022-03-25 8:45:00,5,FALSE,Miramonte dr,Eastwood,1,Hispanic/Latino(a),,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Regulatory sign no rt turn 7am to 10am,Citation for infraction,2022-03-25 8:45:00,3,
239,4472,,2022-03-25 8:25:00,10,FALSE,Eastwood,Miramonte,1,Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver making right turn against regulatory sign preventing turn between 7a and 10a,Citation for infraction,2022-03-25 8:25:00,3,
240,4473,,2022-03-25 8:32:00,11,FALSE,Eastwood,Miramonte,1,White,,FALSE,17,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver making right turn against regulatory sign preventing turn from 7a to10a,Citation for infraction,2022-03-25 8:32:00,3,
241,4498,,2022-03-30 8:30:00,15,FALSE,ANGELA,CODY,1,Asian,,FALSE,17,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,DRIVER WAS DOING 40 IN A 25 MPH ZONE - WAS CAPTURED BY LIDAR.,Citation for infraction,2022-03-30 8:30:00,1,
242,4500,,2022-03-30 9:17:00,10,FALSE,LOS ALTOS AVE,YERBA SANTA,1,Middle Eastern or South Asian,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,DRIVER WAS GOING 40 IN A 25 MPH ZONE - WAS CAPTURED BY RADAR.,Citation for infraction,2022-03-30 9:17:00,1,
243,4510,,2022-04-01 2:16:00,5,FALSE,fhe,springer,1,Hispanic/Latino(a),,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,ran 2 stop signs,Warning (verbal or written),2022-04-01 2:16:00,3,
244,4515,,2022-04-01 8:15:00,9,FALSE,San Antonio Rd,Alvarado,1,Asian,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed (visual 50) Lidar confirmed 50 north on San Antonio Rd. Driver stopped and identified. Driver cited and released.,Citation for infraction,2022-04-01 8:15:00,2,"50, 35"
245,4605,,2022-04-24 11:00:00,5,FALSE,Foothill,El Monte,1,Asian,,FALSE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Lane 1 to lane 2 no signal,Warning (verbal or written),2022-04-24 11:00:00,3,
246,4610,,2022-04-24 23:54:00,5,FALSE,el monte ave,cuesta dr,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 in a 25,Warning (verbal or written),2022-04-24 23:54:00,1,
247,4658,,2022-05-08 13:37:00,6,FALSE,SAN ANTONIO,PORTOLA,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT WAS DRIVING APPROXIMATELY 50MPH WHEN HE PASSED ME NEAR SAN ANTONIO AND ALMOND,Warning (verbal or written),2022-05-08 13:37:00,2,"50, 35"
248,4663,,2022-05-10 21:18:00,3,FALSE,El monte,Clark,1,Middle Eastern or South Asian,,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40 in a 25,Warning (verbal or written),2022-05-10 21:18:00,1,
249,4694,,2022-05-17 13:30:00,10,FALSE,El camino,Rengstroff,1,Hispanic/Latino(a),,FALSE,72,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,21453(a) cvc,Citation for infraction,2022-05-17 13:30:00,3,
250,4707,,2022-05-18 15:16:00,8,FALSE,Almond,,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Pass 5 cars in bike lane,Citation for infraction,2022-05-18 15:16:00,3,
251,4721,,2022-05-21 10:32:00,6,FALSE,EL MONTE,SPRINGER,1,Asian,,FALSE,36,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT ROLLED THROUGH THE INTERSECTION AT EL MONTE AND ALMOD.  VEHICLE ALSO DISPLAYED 2020 TAGS.,Warning (verbal or written),2022-05-21 10:32:00,3,
252,4750,,2022-05-26 8:28:00,14,FALSE,Los Altos,Alba ct,1,Middle Eastern or South Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver make a u-turn over double yellow lines with car approaching within 200 feet. Driver stopped and identified. Cited and released,Citation for infraction,2022-05-26 8:28:00,3,
253,4751,,2022-05-26 8:42:00,12,FALSE,Los Altos Ave,Alba Ct,1,Asian,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver approaching my location at visual speed 40. Radar confirmed 40 in a designated school zone. Driver stopped identified and cited.,Citation for infraction,2022-05-26 8:42:00,1,"40, 15"
